candidate_distance_spearman,direction_family_id,inference_latency_ms,kendall_tau,level,method,n,ndcg_at_16,o1_baseline_gap_fraction_closed,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairwise_accuracy,phase,split,task_id
0,ALL,4.43020461982,0,phase,consequence_labels_shuffled,1536,0.225480918219,-0.682974620168,0.0130208333333,0.0304361979167,0.408927161462,0.5,post_contact,development,ALL
0.342871243041,ALL,4.38334579106,0.241574718578,phase,consequence_labels_shuffled,1536,0.368795515735,-0.178219768206,0.0709635416667,0.13916015625,0.443533413144,0.620787359289,pre_contact,development,ALL
0.272879978359,0,4.36254791401,0.198185118838,direction_family,consequence_labels_shuffled,2048,0.430310416675,-0.261327408828,0.05810546875,0.120910644531,0.316541579271,0.599092559419,ALL,development,ALL
0.303391602109,1,4.36254791401,0.226185766232,direction_family,consequence_labels_shuffled,2048,0.407837802892,-0.599462173747,0.06494140625,0.152282714844,0.383634980185,0.613092883116,ALL,development,ALL
0.274621167782,2,4.36254791401,0.199112317087,direction_family,consequence_labels_shuffled,2048,0.433314217945,-0.294506978866,0.04931640625,0.112670898438,0.308221244433,0.599556158544,ALL,development,ALL
0.409719321514,ALL,4.36254791401,0.294320201185,pooled,history_shuffled,6144,0.47964101731,-0.354383659785,0.0774739583333,0.156921386719,0.329075007509,0.647160100592,ALL,development,ALL
0.343349280269,ALL,4.61236403513,0.245167681659,task,history_shuffled,1536,0.36436229717,-0.213017631479,0.0696614583333,0.134765625,0.527979454512,0.62258384083,ALL,development,bowl_on_plate
0.502236980775,ALL,4.25888273829,0.359790470457,task,history_shuffled,1536,0.463875055159,-0.480024726836,0.078125,0.170247395833,0.291864123592,0.679895235229,ALL,development,plate_push
0.399766424921,ALL,4.30350085147,0.287799298793,task,history_shuffled,1536,0.500113945001,-0.747170140377,0.0709635416667,0.15185546875,0.289211939978,0.643899649396,ALL,development,stove_turn_on
0.39352460009,ALL,4.27544403116,0.28452335383,task,history_shuffled,1536,0.590212771912,-0.191839762317,0.0911458333333,0.170817057292,0.207244511952,0.642261676915,ALL,development,wine_rack
0.317614391187,ALL,4.30200294583,0.224541211368,phase,history_shuffled,1536,0.337333423948,-0.303795352381,0.044921875,0.111572265625,0.440413100931,0.612270605684,contact_onset,development,ALL
0.703965480273,ALL,4.33463829935,0.520583007022,phase,history_shuffled,1536,0.873122247503,-2.06492876022,0.14453125,0.269449869792,0.0449489609711,0.760291503511,free_space,development,ALL
0.209463054805,ALL,4.43020461982,0.145034552164,phase,history_shuffled,1536,0.314464840398,-0.682974620168,0.0384114583333,0.0906575520833,0.408927161462,0.572517276082,post_contact,development,ALL
0.407834359789,ALL,4.38334579106,0.287122034185,phase,history_shuffled,1536,0.393643557393,-0.121046261861,0.08203125,0.156005859375,0.42201080667,0.643561017093,pre_contact,development,ALL
0.392226786135,0,4.36254791401,0.279582952873,direction_family,history_shuffled,2048,0.483339425619,-0.273955275432,0.05615234375,0.144470214844,0.319710657188,0.639791476437,ALL,development,ALL
0.441601064786,1,4.36254791401,0.321712572302,direction_family,history_shuffled,2048,0.471074923289,-0.514191973007,0.103515625,0.186279296875,0.363182710473,0.660856286151,ALL,development,ALL
0.39533011362,2,4.36254791401,0.281665078379,direction_family,history_shuffled,2048,0.484508703024,-0.278170983435,0.07275390625,0.140014648438,0.304331654865,0.64083253919,ALL,development,ALL
0.337757523324,ALL,4.36254791401,0.234670722316,pooled,joint_state_nominal_shuffled_within_task,6144,0.476438864541,-0.399436152387,0.0769856770833,0.145263671875,0.340021425264,0.617335361158,ALL,development,ALL
0.324175987238,ALL,4.61236403513,0.225098663029,task,joint_state_nominal_shuffled_within_task,1536,0.382074279216,-0.221527621576,0.076171875,0.139485677083,0.531683522625,0.612549331515,ALL,development,bowl_on_plate
0.365651558599,ALL,4.25888273829,0.254253587678,task,joint_state_nominal_shuffled_within_task,1536,0.442729519264,-0.537038787517,0.0703125,0.148600260417,0.303107421459,0.627126793839,ALL,development,plate_push
0.303013882007,ALL,4.30350085147,0.209913519544,task,joint_state_nominal_shuffled_within_task,1536,0.471010336807,-0.892849692816,0.05859375,0.125325520833,0.313326515314,0.604956759772,ALL,development,stove_turn_on
0.358188665454,ALL,4.27544403116,0.249417119013,task,joint_state_nominal_shuffled_within_task,1536,0.609941322878,-0.219005397911,0.102864583333,0.167643229167,0.211968241659,0.624708559507,ALL,development,wine_rack
0.300688651962,ALL,4.30200294583,0.207015928018,phase,joint_state_nominal_shuffled_within_task,1536,0.356143414461,-0.280734968881,0.060546875,0.122233072917,0.432623462023,0.603507964009,contact_onset,development,ALL
0.481263674013,ALL,4.33463829935,0.340718457066,phase,joint_state_nominal_shuffled_within_task,1536,0.83460374432,-2.54071106986,0.137369791667,0.2109375,0.0519265849683,0.670359228533,free_space,development,ALL
0.284686433736,ALL,4.43020461982,0.195271871697,phase,joint_state_nominal_shuffled_within_task,1536,0.366514292837,-0.685104444864,0.0514322916667,0.122802734375,0.409444663721,0.597635935849,post_contact,development,ALL
0.284391333586,ALL,4.38334579106,0.195676632484,phase,joint_state_nominal_shuffled_within_task,1536,0.348494006547,-0.238142611883,0.05859375,0.125081380208,0.466090990345,0.597838316242,pre_contact,development,ALL
0.315736230587,0,4.36254791401,0.218073195464,direction_family,joint_state_nominal_shuffled_within_task,2048,0.490535852597,-0.287281383167,0.0517578125,0.142700195312,0.323054965064,0.609036597732,ALL,development,ALL
0.395139587897,1,4.36254791401,0.277728313964,direction_family,joint_state_nominal_shuffled_within_task,2048,0.452853555048,-0.578093038362,0.09912109375,0.161560058594,0.378509539918,0.638864156982,ALL,development,ALL
0.302396751489,2,4.36254791401,0.20821065752,direction_family,joint_state_nominal_shuffled_within_task,2048,0.48592718598,-0.337676047733,0.080078125,0.131530761719,0.31849977081,0.60410532876,ALL,development,ALL
0.333876886446,ALL,4.36254791401,0.241187544361,pooled,no_nominal_action,6144,0.44723618307,-0.388190736446,0.0621744791667,0.136922200521,0.337289123151,0.62059377218,ALL,development,ALL
0.35895790436,ALL,4.61236403513,0.260645152438,task,no_nominal_action,1536,0.357692914382,-0.265037203276,0.056640625,0.132080078125,0.55062155338,0.630322576219,ALL,development,bowl_on_plate
0.354490253393,ALL,4.25888273829,0.249804259212,task,no_nominal_action,1536,0.433246262478,-0.500404301456,0.0716145833333,0.141438802083,0.295883020424,0.624902129606,ALL,development,plate_push
0.345178626048,ALL,4.30350085147,0.252162347326,task,no_nominal_action,1536,0.478122794746,-0.740727198525,0.064453125,0.146728515625,0.288145429242,0.626081173663,ALL,development,stove_turn_on
0.276880761984,ALL,4.27544403116,0.202138418468,task,no_nominal_action,1536,0.519882760674,-0.233602574675,0.0559895833333,0.12744140625,0.214506489559,0.601069209234,ALL,development,wine_rack
0.171618225099,ALL,4.30200294583,0.11983337445,phase,no_nominal_action,1536,0.270685915946,-0.303795352381,0.0227864583333,0.0674641927083,0.440413100931,0.559916687225,contact_onset,development,ALL
0.68879451491,ALL,4.33463829935,0.512541482406,phase,no_nominal_action,1536,0.863183183289,-2.46722719723,0.124348958333,0.269205729167,0.0508489012826,0.756270741203,free_space,development,ALL
0.165685632499,ALL,4.43020461982,0.115908103041,phase,no_nominal_action,1536,0.300736329148,-0.682974620168,0.037109375,0.0830891927083,0.408927161462,0.557954051521,post_contact,development,ALL
0.309409173278,ALL,4.38334579106,0.216467217546,phase,no_nominal_action,1536,0.354339303898,-0.192654637841,0.064453125,0.1279296875,0.448967328929,0.608233608773,pre_contact,development,ALL
0.319721907951,0,4.36254791401,0.22908529936,direction_family,no_nominal_action,2048,0.453111958417,-0.269957490793,0.05810546875,0.127197265625,0.318707376791,0.61454264968,ALL,development,ALL
0.367281677703,1,4.36254791401,0.269345853389,direction_family,no_nominal_action,2048,0.434776533229,-0.605561386047,0.078125,0.162719726562,0.385097891423,0.634672926694,ALL,development,ALL
0.314627073685,2,4.36254791401,0.225131480334,direction_family,no_nominal_action,2048,0.453820057564,-0.29383858894,0.05029296875,0.120849609375,0.30806210124,0.612565740167,ALL,development,ALL
0.335742845868,ALL,4.36254791401,0.245749617197,pooled,nominal_action_shuffled_within_task,6144,0.444945821609,-0.375302523497,0.06787109375,0.136983235677,0.334157670152,0.622874808599,ALL,development,ALL
0.320311434368,ALL,4.61236403513,0.236603647572,task,nominal_action_shuffled_within_task,1536,0.341527138614,-0.260740795833,0.05859375,0.125569661458,0.548751494117,0.618301823786,ALL,development,bowl_on_plate
0.320588592835,ALL,4.25888273829,0.232413760301,task,nominal_action_shuffled_within_task,1536,0.393757765604,-0.500404301456,0.0657552083333,0.1201171875,0.295883020424,0.61620688015,ALL,development,plate_push
0.336133817366,ALL,4.30350085147,0.248203958995,task,nominal_action_shuffled_within_task,1536,0.469029480765,-0.735960475811,0.0592447916667,0.142008463542,0.28735638581,0.624101979498,ALL,development,stove_turn_on
0.365937538905,ALL,4.27544403116,0.265777101921,task,nominal_action_shuffled_within_task,1536,0.575468901452,-0.17686024477,0.087890625,0.160237630208,0.204639780258,0.632888550961,ALL,development,wine_rack
0.155128123668,ALL,4.30200294583,0.115256819676,phase,nominal_action_shuffled_within_task,1536,0.257820964214,-0.303795352381,0.025390625,0.0642903645833,0.440413100931,0.557628409838,contact_onset,development,ALL
0.731364827797,ALL,4.33463829935,0.545557115917,phase,nominal_action_shuffled_within_task,1536,0.873402030852,-2.23880621285,0.139322916667,0.277587890625,0.0474989748356,0.772778557959,free_space,development,ALL
0.0396876578794,ALL,4.43020461982,0.0278978435464,phase,nominal_action_shuffled_within_task,1536,0.249607752364,-0.682974620168,0.0208333333333,0.044677734375,0.408927161462,0.513948921773,post_contact,development,ALL
0.41679077413,ALL,4.38334579106,0.294286689649,phase,nominal_action_shuffled_within_task,1536,0.398952539006,-0.168279451161,0.0859375,0.161376953125,0.43979144338,0.647143344825,pre_contact,development,ALL
0.322690879196,0,4.36254791401,0.23416774725,direction_family,nominal_action_shuffled_within_task,2048,0.449588111969,-0.270920234086,0.0595703125,0.125610351562,0.318948985972,0.617083873625,ALL,development,ALL
0.360476550352,1,4.36254791401,0.268183489608,direction_family,nominal_action_shuffled_within_task,2048,0.434327899798,-0.567596258618,0.0869140625,0.165344238281,0.375991861191,0.634091744804,ALL,development,ALL
0.324061108058,2,4.36254791401,0.234897614734,direction_family,nominal_action_shuffled_within_task,2048,0.45092145306,-0.291612887819,0.05712890625,0.119995117188,0.307532163294,0.617448807367,ALL,development,ALL
0.342635395229,ALL,4.36254791401,0.23820688866,pooled,soft_routing_labels_shuffled,6144,0.485621786313,-0.390598572068,0.0804036458333,0.152323404948,0.337874155701,0.61910344433,ALL,development,ALL
0.32544786439,ALL,4.61236403513,0.226662152577,task,soft_routing_labels_shuffled,1536,0.38253234997,-0.177534302223,0.0768229166667,0.141520182292,0.51253493966,0.613331076288,ALL,development,bowl_on_plate
0.335838810806,ALL,4.25888273829,0.232908177606,task,soft_routing_labels_shuffled,1536,0.439381726731,-0.598086855013,0.0690104166667,0.144612630208,0.31514623432,0.616454088803,ALL,development,plate_push
0.350724808827,ALL,4.30350085147,0.244192701973,task,soft_routing_labels_shuffled,1536,0.503769200406,-0.841412957509,0.0716145833333,0.148681640625,0.304812108125,0.622096350987,ALL,development,stove_turn_on
0.358530096893,ALL,4.27544403116,0.249064522485,task,soft_routing_labels_shuffled,1536,0.616803868144,-0.259463457271,0.104166666667,0.174479166667,0.219003340698,0.624532261243,ALL,development,wine_rack
0.26400838791,ALL,4.30200294583,0.181082897278,phase,soft_routing_labels_shuffled,1536,0.351613620478,-0.284187740765,0.0553385416667,0.118489583333,0.433789784612,0.590541448639,contact_onset,development,ALL
0.521364006496,ALL,4.33463829935,0.369999089926,phase,soft_routing_labels_shuffled,1536,0.852361380413,-2.22182793704,0.146484375,0.22802734375,0.0472499785567,0.684999544963,free_space,development,ALL
0.277511568475,ALL,4.43020461982,0.190040769575,phase,soft_routing_labels_shuffled,1536,0.372649953991,-0.703525332335,0.052734375,0.129313151042,0.413920548939,0.595020384787,post_contact,development,ALL
0.307657618036,ALL,4.38334579106,0.211704797862,phase,soft_routing_labels_shuffled,1536,0.36586219037,-0.212761181512,0.0670572916667,0.133463541667,0.456536310695,0.605852398931,pre_contact,development,ALL
0.318937771105,0,4.36254791401,0.220525704615,direction_family,soft_routing_labels_shuffled,2048,0.500149836895,-0.330211426911,0.0537109375,0.150512695312,0.333828649795,0.610262852307,ALL,development,ALL
0.407709661974,1,4.36254791401,0.286436482575,direction_family,soft_routing_labels_shuffled,2048,0.463129046775,-0.426026992562,0.10400390625,0.168579101562,0.34203612065,0.643218241288,ALL,development,ALL
0.301258752608,2,4.36254791401,0.20765847879,direction_family,soft_routing_labels_shuffled,2048,0.493586475269,-0.418557946235,0.08349609375,0.137878417969,0.337757696658,0.603829239395,ALL,development,ALL
0.474498266555,ALL,4.36254791401,0.340303583413,pooled,state_shuffled_within_task,6144,0.506149572021,-0.32994919897,0.08740234375,0.173706054688,0.323138159173,0.670151791707,ALL,development,ALL
0.402552113751,ALL,4.61236403513,0.286839457364,task,state_shuffled_within_task,1536,0.390429611443,-0.168988107131,0.078125,0.157307942708,0.508815112919,0.643419728682,ALL,development,bowl_on_plate
0.524352237914,ALL,4.25888273829,0.380757629904,task,state_shuffled_within_task,1536,0.466779155168,-0.500404301456,0.0807291666667,0.170166015625,0.295883020424,0.690378814952,ALL,development,plate_push
0.499242461066,ALL,4.30350085147,0.354883488577,task,state_shuffled_within_task,1536,0.536992590683,-0.697440428278,0.0859375,0.173665364583,0.280980099141,0.677441744289,ALL,development,stove_turn_on
0.471846253488,ALL,4.27544403116,0.338733757808,task,state_shuffled_within_task,1536,0.630396930791,-0.18971131452,0.104817708333,0.193684895833,0.206874404209,0.669366878904,ALL,development,wine_rack
0.419789221079,ALL,4.30200294583,0.296465665641,phase,state_shuffled_within_task,1536,0.382471662827,-0.219565654952,0.0696614583333,0.140462239583,0.411960888575,0.648232832821,contact_onset,development,ALL
0.65531765804,ALL,4.33463829935,0.483818133379,phase,state_shuffled_within_task,1536,0.856499546203,-2.43848023648,0.136067708333,0.255615234375,0.0504273104015,0.741909066689,free_space,development,ALL
0.427562530154,ALL,4.43020461982,0.299869878078,phase,state_shuffled_within_task,1536,0.403208179139,-0.682974620168,0.0670572916667,0.154215494792,0.408927161462,0.649934939039,post_contact,development,ALL
0.395323656945,ALL,4.38334579106,0.281060656555,phase,state_shuffled_within_task,1536,0.382418899916,-0.118991424954,0.0768229166667,0.14453125,0.421237276255,0.640530328278,pre_contact,development,ALL
0.454356019907,0,4.36254791401,0.323743372732,direction_family,state_shuffled_within_task,2048,0.507194987526,-0.22235768766,0.06396484375,0.158325195312,0.306761773491,0.661871686366,ALL,development,ALL
0.51229907953,1,4.36254791401,0.372135616872,direction_family,state_shuffled_within_task,2048,0.504766343973,-0.531487123926,0.11865234375,0.206726074219,0.367330995433,0.686067808436,ALL,development,ALL
0.456839700227,2,4.36254791401,0.325031760636,direction_family,state_shuffled_within_task,2048,0.506487384565,-0.240329859448,0.07958984375,0.156066894531,0.295321708595,0.662515880318,ALL,development,ALL
0.297038286469,ALL,0,0.203371501703,pooled,B3_dynamic_action_medoids,15360,0.476268905763,-0.3452974506,0.0516276041667,0.153564453125,0.320820830092,0.601685750851,ALL,confirmation,ALL
0.288340517329,ALL,0,0.19676891811,task,B3_dynamic_action_medoids,3840,0.467983641546,-0.133952937299,0.0515625,0.15439453125,0.331181769495,0.598384459055,ALL,confirmation,bowl_on_plate
0.312458920664,ALL,0,0.214359826423,task,B3_dynamic_action_medoids,3840,0.44685792558,-0.378115869413,0.0533854166667,0.148893229167,0.292113562928,0.607179913212,ALL,confirmation,plate_push
0.266892280241,ALL,0,0.182422331683,task,B3_dynamic_action_medoids,3840,0.475748275853,-0.907584402456,0.0453125,0.14609375,0.33840623206,0.591211165841,ALL,confirmation,stove_turn_on
0.320461427642,ALL,0,0.219934930596,task,B3_dynamic_action_medoids,3840,0.514485780074,-0.18021526032,0.05625,0.164876302083,0.321581755885,0.609967465298,ALL,confirmation,wine_rack
0.24686288521,ALL,0,0.168069796779,phase,B3_dynamic_action_medoids,3840,0.356530467737,-0.261516542976,0.0388020833333,0.12236328125,0.396237285247,0.584034898389,contact_onset,confirmation,ALL
0.425205497459,ALL,0,0.293877591693,phase,B3_dynamic_action_medoids,3840,0.850134730853,-2.22142212603,0.0674479166667,0.23232421875,0.0482967704089,0.646938795847,free_space,confirmation,ALL
0.249809558053,ALL,0,0.169939746223,phase,B3_dynamic_action_medoids,3840,0.338660447128,-0.476324440977,0.04765625,0.12197265625,0.436330224517,0.584969873111,post_contact,confirmation,ALL
0.266275205154,ALL,0,0.181598872117,phase,B3_dynamic_action_medoids,3840,0.359749977336,-0.222181349875,0.0526041666667,0.13759765625,0.402419040196,0.590799436058,pre_contact,confirmation,ALL
0.275551668489,0,0,0.187493642252,direction_family,B3_dynamic_action_medoids,5120,0.484215758331,-0.257122783486,0.0390625,0.151440429687,0.296903671393,0.593746821126,ALL,confirmation,ALL
0.348828097116,1,0,0.240220607636,direction_family,B3_dynamic_action_medoids,5120,0.470100117036,-0.512953642303,0.0779296875,0.16748046875,0.352831423884,0.620110303818,ALL,confirmation,ALL
0.266735093803,2,0,0.182400255221,direction_family,B3_dynamic_action_medoids,5120,0.474490841923,-0.271026881503,0.037890625,0.141772460938,0.312727395,0.59120012761,ALL,confirmation,ALL
0.250612672599,ALL,0.0799975141983,0.169903650636,pooled,B4_state_action_vq,15360,0.42299766834,-0.413098292858,0.0378255208333,0.111865234375,0.336989687384,0.584951825318,ALL,confirmation,ALL
0.206313434322,ALL,0.0883838315076,0.139347482209,task,B4_state_action_vq,3840,0.399200184588,-0.256852639935,0.0291666666667,0.101953125,0.367075799706,0.569673741104,ALL,confirmation,bowl_on_plate
0.27580269892,ALL,0.07733684976,0.18720877071,task,B4_state_action_vq,3840,0.408591193961,-0.515339360726,0.0390625,0.117513020833,0.321200263005,0.593604385355,ALL,confirmation,plate_push
0.211177873168,ALL,0.0746480632946,0.142339549971,task,B4_state_action_vq,3840,0.420396783702,-0.812352068174,0.0377604166667,0.1072265625,0.321511978064,0.571169774986,ALL,confirmation,stove_turn_on
0.309156683983,ALL,0.0796213122309,0.210718799655,task,B4_state_action_vq,3840,0.46380251111,-0.241097244386,0.0453125,0.120768229167,0.338170708762,0.605359399827,ALL,confirmation,wine_rack
0.187130760798,ALL,0.0764319596328,0.125996653594,phase,B4_state_action_vq,3840,0.304337651149,-0.306706899893,0.02890625,0.08740234375,0.410431395062,0.562998326797,contact_onset,confirmation,ALL
0.404362731295,ALL,0.0886364692785,0.275249088969,phase,B4_state_action_vq,3840,0.794199528669,-2.85356303718,0.0596354166667,0.17412109375,0.057774064367,0.637624544484,free_space,confirmation,ALL
0.220751908841,ALL,0.0773320830831,0.149635161672,phase,B4_state_action_vq,3840,0.294291287559,-0.583938796631,0.0307291666667,0.0902994791667,0.468135832187,0.574817580836,post_contact,confirmation,ALL
0.19020528946,ALL,0.0775895447987,0.12873369831,phase,B4_state_action_vq,3840,0.299162205984,-0.250117738238,0.03203125,0.0956380208333,0.411617457921,0.564366849155,pre_contact,confirmation,ALL
0.260231689906,0,0.0799975141983,0.177037829506,direction_family,B4_state_action_vq,5120,0.437014406544,-0.400292156405,0.0408203125,0.11962890625,0.330717005308,0.588518914753,ALL,confirmation,ALL
0.263683822327,1,0.0799975141983,0.178670494782,direction_family,B4_state_action_vq,5120,0.402272067137,-0.448647896308,0.04921875,0.109838867187,0.337834871915,0.589335247391,ALL,confirmation,ALL
0.227922505563,2,0.0799975141983,0.154002627621,direction_family,B4_state_action_vq,5120,0.42970653134,-0.391695942514,0.0234375,0.106127929687,0.342417184929,0.577001313811,ALL,confirmation,ALL
0.317040101442,ALL,0.574371328131,0.239096259474,pooled,B5_local_knn_consequence,15360,0.407770032342,-0.467455124726,0.0107421875,0.0823567708333,0.3499524741,0.619548129737,ALL,confirmation,ALL
0.23572460537,ALL,0.579108428974,0.180896836135,task,B5_local_knn_consequence,3840,0.366638442422,-0.308195781095,0.01015625,0.0740885416667,0.382071053726,0.590448418067,ALL,confirmation,bowl_on_plate
0.373636295728,ALL,0.576552969839,0.281573860668,task,B5_local_knn_consequence,3840,0.410632406615,-0.469393558002,0.0119791666667,0.0928059895833,0.311461319834,0.640786930334,ALL,confirmation,plate_push
0.42103872617,ALL,0.572476124989,0.311927391439,task,B5_local_knn_consequence,3840,0.437975841926,-1.03614954653,0.009375,0.0921875,0.361213739778,0.65596369572,ALL,confirmation,stove_turn_on
0.2377607785,ALL,0.569347788723,0.181986949654,task,B5_local_knn_consequence,3840,0.415833438403,-0.266395046048,0.0114583333333,0.0703450520833,0.345063783061,0.590993474827,ALL,confirmation,wine_rack
0.131132793778,ALL,0.566367162749,0.0930446195992,phase,B5_local_knn_consequence,3840,0.249724809901,-0.443133314069,0.00885416666667,0.0520833333333,0.453282384444,0.5465223098,contact_onset,confirmation,ALL
0.782434752579,ALL,0.574870015377,0.612213567265,phase,B5_local_knn_consequence,3840,0.856711299203,-1.7732741875,0.01328125,0.156705729167,0.0415779681999,0.806106783633,free_space,confirmation,ALL
0.162510040868,ALL,0.58327664295,0.115630109452,phase,B5_local_knn_consequence,3840,0.233405173268,-0.604136995125,0.00651041666667,0.0481770833333,0.474105444448,0.557815054726,post_contact,confirmation,ALL
0.192082818544,ALL,0.57297149145,0.13549674158,phase,B5_local_knn_consequence,3840,0.291238846994,-0.308510707197,0.0143229166667,0.0724609375,0.430844099307,0.56774837079,pre_contact,confirmation,ALL
0.341628570699,0,0.574371328131,0.261338086764,direction_family,B5_local_knn_consequence,5120,0.434527649583,-0.400518449554,0.0185546875,0.10166015625,0.330770450578,0.630669043382,ALL,confirmation,ALL
0.278954634643,1,0.574371328131,0.204457443531,direction_family,B5_local_knn_consequence,5120,0.373209116802,-0.588524026723,0.0056640625,0.0544677734375,0.370454968712,0.602228721766,ALL,confirmation,ALL
0.330537098984,2,0.574371328131,0.251493248127,direction_family,B5_local_knn_consequence,5120,0.41557333064,-0.4169550051,0.0080078125,0.0909423828125,0.348632003009,0.625746624064,ALL,confirmation,ALL
0.545524073714,ALL,0.0562381014093,0.408940519073,pooled,C0_stage2_ncea_reproduction,15360,0.521926500146,-0.187056636754,0.1095703125,0.244099934896,0.283084231967,0.704470259537,ALL,confirmation,ALL
0.494905438511,ALL,0.068866491837,0.380583422397,task,C0_stage2_ncea_reproduction,3840,0.49049924998,-0.115767280128,0.11171875,0.241666666667,0.325870474887,0.690291711199,ALL,confirmation,bowl_on_plate
0.580656275112,ALL,0.0513143394225,0.432555697736,task,C0_stage2_ncea_reproduction,3840,0.493633595002,-0.245916308074,0.096875,0.231217447917,0.264091764662,0.716277848868,ALL,confirmation,plate_push
0.565057987064,ALL,0.0486047958172,0.42345354989,task,C0_stage2_ncea_reproduction,3840,0.549311416244,-0.39297488893,0.109375,0.2501953125,0.247114299588,0.711726774945,ALL,confirmation,stove_turn_on
0.541476594169,ALL,0.0561667785607,0.399169406269,task,C0_stage2_ncea_reproduction,3840,0.554261739359,-0.0836150066683,0.1203125,0.2533203125,0.295260388731,0.699584703135,ALL,confirmation,wine_rack
0.426505802025,ALL,0.0550579650078,0.301228886823,phase,C0_stage2_ncea_reproduction,3840,0.386049559362,-0.157841268028,0.0768229166667,0.15419921875,0.363673297306,0.650614443411,contact_onset,confirmation,ALL
0.892812329017,ALL,0.070897422241,0.719617158078,phase,C0_stage2_ncea_reproduction,3840,0.951548611662,-0.300746783305,0.241666666667,0.512825520833,0.0195012843072,0.859808579039,free_space,confirmation,ALL
0.426569101413,ALL,0.0476307744672,0.301496920724,phase,C0_stage2_ncea_reproduction,3840,0.382280879967,-0.304718124115,0.06171875,0.156770833333,0.385611682788,0.650748460362,post_contact,confirmation,ALL
0.436209062402,ALL,0.0513662439213,0.313419110669,phase,C0_stage2_ncea_reproduction,3840,0.367826949595,-0.104134735787,0.0580729166667,0.152604166667,0.363550663465,0.656709555334,pre_contact,confirmation,ALL
0.537999568613,0,0.0562381014093,0.402343826622,direction_family,C0_stage2_ncea_reproduction,5120,0.522765844883,-0.175308021736,0.1193359375,0.232055664062,0.277580894448,0.701171913311,ALL,confirmation,ALL
0.556564188471,1,0.0562381014093,0.418584450861,direction_family,C0_stage2_ncea_reproduction,5120,0.529910916124,-0.177965503691,0.1255859375,0.276611328125,0.27470983534,0.70929222543,ALL,confirmation,ALL
0.542008464059,2,0.0562381014093,0.405893279737,direction_family,C0_stage2_ncea_reproduction,5120,0.513102739432,-0.206950998694,0.0837890625,0.2236328125,0.296961966113,0.702946639869,ALL,confirmation,ALL
0.302825798077,ALL,0.0562381014093,0.208068344415,pooled,C1_NC_VECTOR,15360,0.458035633988,-0.392513187449,0.0524739583333,0.146793619792,0.332080638756,0.604034172207,ALL,confirmation,ALL
0.292026118378,ALL,0.068866491837,0.201626519466,task,C1_NC_VECTOR,3840,0.442157394381,-0.267466576327,0.0565104166667,0.145930989583,0.370175701052,0.600813259733,ALL,confirmation,bowl_on_plate
0.267755517875,ALL,0.0513143394225,0.183052124652,task,C1_NC_VECTOR,3840,0.412217859806,-0.500908085613,0.03515625,0.122233072917,0.318141324867,0.591526062326,ALL,confirmation,plate_push
0.330144887188,ALL,0.0486047958172,0.227664479056,task,C1_NC_VECTOR,3840,0.483785616956,-0.626204352994,0.05625,0.162044270833,0.288489299319,0.613832239528,ALL,confirmation,stove_turn_on
0.321376668868,ALL,0.0561667785607,0.219930254484,task,C1_NC_VECTOR,3840,0.493981664811,-0.290075730511,0.0619791666667,0.156966145833,0.351516229785,0.609965127242,ALL,confirmation,wine_rack
0.215235558462,ALL,0.0550579650078,0.147276689227,phase,C1_NC_VECTOR,3840,0.318772855949,-0.343513676588,0.0328125,0.100748697917,0.421992255962,0.573638344613,contact_onset,confirmation,ALL
0.455362550676,ALL,0.070897422241,0.314871852469,phase,C1_NC_VECTOR,3840,0.855134197834,-2.03968621306,0.101822916667,0.261002604167,0.0455721173456,0.657435926234,free_space,confirmation,ALL
0.28859870045,ALL,0.0476307744672,0.198008433628,phase,C1_NC_VECTOR,3840,0.328486485281,-0.469162468296,0.03515625,0.110970052083,0.434213491189,0.599004216814,post_contact,confirmation,ALL
0.252106382721,ALL,0.0513662439213,0.172116402335,phase,C1_NC_VECTOR,3840,0.329748996889,-0.295453031737,0.0401041666667,0.114453125,0.426544690527,0.586058201167,pre_contact,confirmation,ALL
0.311543716372,0,0.0562381014093,0.214671436698,direction_family,C1_NC_VECTOR,5120,0.466209988501,-0.406865300937,0.048046875,0.14375,0.332269431825,0.607335718349,ALL,confirmation,ALL
0.314915357864,1,0.0562381014093,0.216293424691,direction_family,C1_NC_VECTOR,5120,0.452840875619,-0.394296178438,0.0619140625,0.14970703125,0.325159669271,0.608146712345,ALL,confirmation,ALL
0.282018319996,2,0.0562381014093,0.193240171855,direction_family,C1_NC_VECTOR,5120,0.455056037845,-0.37704659958,0.0474609375,0.146923828125,0.338812815171,0.596620085928,ALL,confirmation,ALL
0.3962257243,ALL,0.0562381014093,0.279682674191,pooled,C2_NC_TEMPORAL_VECTOR,15360,0.466063337291,-0.379538960449,0.0595052083333,0.158349609375,0.32898660013,0.639841337095,ALL,confirmation,ALL
0.383929668065,ALL,0.068866491837,0.273419678069,task,C2_NC_TEMPORAL_VECTOR,3840,0.45113689985,-0.200596862586,0.0643229166667,0.160514322917,0.350645763438,0.636709839034,ALL,confirmation,bowl_on_plate
0.357380276713,ALL,0.0513143394225,0.248340770099,task,C2_NC_TEMPORAL_VECTOR,3840,0.428256833118,-0.418078180227,0.0447916666667,0.141471354167,0.300584209884,0.62417038505,ALL,confirmation,plate_push
